date_;val_;n_day_;time_
2017-09-17;-0.369742473810376;103;67
2017-09-17;-0.58867645035227;103;68
2017-09-17;-0.91707741516511;103;69
2017-09-17;-1.136011391707;103;70
2017-09-17;-0.698143438623217;103;71
2017-09-17;-0.698143438623217;103;72
2017-09-17;-0.58867645035227;103;73
2017-09-17;-0.369742473810376;103;74
2017-09-17;-0.807610426894164;103;75
2017-09-17;-0.807610426894164;103;76
2017-09-17;-1.02654440343606;103;77
2017-09-17;-0.58867645035227;103;78
2017-09-17;-1.02654440343606;103;79
2017-09-17;-1.46441235651984;103;80
2017-09-17;-0.58867645035227;103;81
2017-09-17;-0.807610426894164;103;82
2017-09-17;-1.24547837997795;103;83
2017-09-17;-0.807610426894164;103;84
2017-09-17;-1.136011391707;103;85
2017-09-17;-0.479209462081323;103;86
2017-09-17;-1.02654440343606;103;87
2017-09-17;-1.02654440343606;103;88
2017-09-17;-1.02654440343606;103;89
2017-09-17;-1.68334633306174;103;90
2017-09-17;-0.91707741516511;103;91
2017-09-17;-1.3549453682489;103;92
2017-09-17;-1.136011391707;103;93
2017-09-17;-1.02654440343606;103;94
2017-09-17;-0.807610426894164;103;95
2017-09-17;-1.3549453682489;103;96
2017-09-18;-1.136011391707;104;1
2017-09-18;-1.68334633306174;104;2
2017-09-18;-1.24547837997795;104;3
2017-09-18;-0.479209462081323;104;4
2017-09-18;-0.91707741516511;104;5
2017-09-18;-0.26027548553943;104;6
2017-09-18;-0.479209462081323;104;7
2017-09-18;-1.136011391707;104;8
2017-09-18;0.287059455815304;104;9
2017-09-18;0.396526444086251;104;10
2017-09-18;-0.91707741516511;104;11
2017-09-18;0.0681254792734108;104;12
2017-09-18;-0.26027548553943;104;13
2017-09-18;-0.369742473810376;104;14
2017-09-18;-0.150808497268483;104;15
2017-09-18;-0.807610426894164;104;16
2017-09-18;-0.698143438623217;104;17
2017-09-18;-0.150808497268483;104;18
2017-09-18;-0.041341508997536;104;19
2017-09-18;-0.150808497268483;104;20
2017-09-18;-0.041341508997536;104;21
2017-09-18;-0.369742473810376;104;22
2017-09-18;0.0681254792734108;104;23
2017-09-18;-0.26027548553943;104;24
2017-09-18;0.0681254792734108;104;25
2017-09-18;0.177592467544358;104;26
2017-09-18;0.396526444086251;104;27
2017-09-18;0.0681254792734108;104;28
2017-09-18;1.16279536198288;104;29
2017-09-18;0.615460420628145;104;30
2017-09-18;1.27226235025383;104;31
2017-09-18;0.943861385440985;104;32
2017-09-18;1.49119632679572;104;33
2017-09-18;0.943861385440985;104;34
2017-09-18;0.834394397170038;104;35
2017-09-18;1.05332837371193;104;36
2017-09-18;1.05332837371193;104;37
2017-09-18;0.943861385440985;104;38
2017-09-18;0.396526444086251;104;39
2017-09-18;0.943861385440985;104;40
2017-09-18;0.0681254792734108;104;41
2017-09-18;0.834394397170038;104;42
2017-09-18;0.943861385440985;104;43
2017-09-18;0.834394397170038;104;44
2017-09-18;0.505993432357198;104;45
2017-09-18;0.287059455815304;104;46
2017-09-18;0.615460420628145;104;47
2017-09-18;0.724927408899092;104;48
2017-09-18;0.615460420628145;104;49
2017-09-18;0.0681254792734108;104;50
2017-09-18;0.0681254792734108;104;51
2017-09-18;0.724927408899092;104;52
2017-09-18;0.834394397170038;104;53
2017-09-18;1.92906427987951;104;54
2017-09-18;0.505993432357198;104;55
2017-09-18;0.0681254792734108;104;56
2017-09-18;0.287059455815304;104;57
2017-09-18;0.615460420628145;104;58
2017-09-18;0.177592467544358;104;59
2017-09-18;0.396526444086251;104;60
2017-09-18;0.177592467544358;104;61
2017-09-18;0.177592467544358;104;62
2017-09-18;0.177592467544358;104;63
2017-09-18;-0.041341508997536;104;64
2017-09-18;0.287059455815304;104;65
2017-09-18;0.0681254792734108;104;66
2017-09-18;-0.26027548553943;104;67
2017-09-18;-0.041341508997536;104;68
2017-09-18;-0.041341508997536;104;69
2017-09-18;-0.369742473810376;104;70
2017-09-18;0.505993432357198;104;71
2017-09-18;-0.369742473810376;104;72
2017-09-18;-0.041341508997536;104;73
2017-09-18;-0.369742473810376;104;74
2017-09-18;-0.58867645035227;104;75
2017-09-18;-0.91707741516511;104;76
2017-09-18;-0.58867645035227;104;77
2017-09-18;0.396526444086251;104;78
2017-09-18;-0.58867645035227;104;79
2017-09-18;-0.807610426894164;104;80
2017-09-18;-0.91707741516511;104;81
2017-09-18;0.0681254792734108;104;82
2017-09-18;-1.02654440343606;104;83
2017-09-18;-0.698143438623217;104;84
2017-09-18;-0.807610426894164;104;85
2017-09-18;0.287059455815304;104;86
2017-09-18;-0.58867645035227;104;87
2017-09-18;-1.02654440343606;104;88
2017-09-18;-1.24547837997795;104;89
2017-09-18;-0.807610426894164;104;90
2017-09-18;-1.24547837997795;104;91
2017-09-18;-1.136011391707;104;92
2017-09-18;-1.136011391707;104;93
2017-09-18;-1.79281332133268;104;94
2017-09-18;-1.24547837997795;104;95
2017-09-18;-1.02654440343606;104;96
2017-09-19;-0.807610426894164;105;1
2017-09-19;-1.79281332133268;105;2
2017-09-19;-1.24547837997795;105;3
2017-09-19;-0.369742473810376;105;4
2017-09-19;-0.479209462081323;105;5
2017-09-19;-0.041341508997536;105;6
2017-09-19;-0.150808497268483;105;7
2017-09-19;-0.26027548553943;105;8
2017-09-19;-0.479209462081323;105;9
2017-09-19;-1.3549453682489;105;10
2017-09-19;-0.91707741516511;105;11
2017-09-19;-1.24547837997795;105;12
2017-09-19;-0.58867645035227;105;13
2017-09-19;-0.041341508997536;105;14
2017-09-19;-0.807610426894164;105;15
2017-09-19;-0.369742473810376;105;16
2017-09-19;-0.698143438623217;105;17
2017-09-19;0.287059455815304;105;18
2017-09-19;-0.26027548553943;105;19
2017-09-19;-0.26027548553943;105;20
2017-09-19;-0.369742473810376;105;21
2017-09-19;0.505993432357198;105;22
2017-09-19;0.177592467544358;105;23
2017-09-19;0.724927408899092;105;24
2017-09-19;-0.26027548553943;105;25
2017-09-19;0.287059455815304;105;26
2017-09-19;0.287059455815304;105;27
2017-09-19;0.287059455815304;105;28
2017-09-19;0.396526444086251;105;29
2017-09-19;0.724927408899092;105;30
2017-09-19;1.05332837371193;105;31
2017-09-19;0.287059455815304;105;32
2017-09-19;1.05332837371193;105;33
2017-09-19;0.505993432357198;105;34
2017-09-19;0.177592467544358;105;35
2017-09-19;0.724927408899092;105;36
